report_month,report_year,insurer_sno,insurer,category,premium_month_cr,premium_ytd_cr,premium_month_py_cr,premium_ytd_py_cr,premium_ytd_var_pct,policies_month,policies_ytd,policies_month_py,policies_ytd_py,policies_ytd_var_pct,source_file,date,is_aggregate_row
March,2022,15.0,HDFC LIFE INSURANCE COMPANY LIMITED,Group Single Premium,1500.5,12213.96,1495.44,9856.94,23.91,42.0,169.0,25.0,176.0,-3.98,raw_files/DetailedReportofNB__17_.xls,2022-03-01,False
March,2022,15.0,HDFC LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,35.86,376.15,48.16,260.39,44.46,16.0,65.0,5.0,80.0,-18.75,raw_files/DetailedReportofNB__17_.xls,2022-03-01,False
March,2022,15.0,HDFC LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,1133.39,7752.0,1015.77,6650.4,16.56,120401.0,867696.0,130541.0,939556.0,-7.65,raw_files/DetailedReportofNB__17_.xls,2022-03-01,False
March,2022,15.0,HDFC LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,494.59,3958.97,431.88,3474.71,13.94,6419.0,47406.0,6595.0,42451.0,11.67,raw_files/DetailedReportofNB__17_.xls,2022-03-01,False
March,2022,15.0,HDFC LIFE INSURANCE COMPANY LIMITED,Total,3164.35,24301.07,2991.26,20242.44,20.05,126878.0,915336.0,137166.0,982263.0,-6.81,raw_files/DetailedReportofNB__17_.xls,2022-03-01,False
March,2022,16.0,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.25,0.24,0.27,-4.64,0.0,0.0,5.0,6.0,-100.0,raw_files/DetailedReportofNB__17_.xls,2022-03-01,False
March,2022,16.0,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Group Single Premium,527.18,3050.77,458.87,2311.91,31.96,27.0,141.0,11.0,82.0,71.95,raw_files/DetailedReportofNB__17_.xls,2022-03-01,False
March,2022,16.0,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,375.95,2688.45,365.91,2872.9,-6.42,99.0,1121.0,281.0,2797.0,-59.92,raw_files/DetailedReportofNB__17_.xls,2022-03-01,False
March,2022,16.0,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,921.06,5965.63,904.31,5187.61,15.0,84658.0,617855.0,90824.0,633265.0,-2.43,raw_files/DetailedReportofNB__17_.xls,2022-03-01,False
March,2022,16.0,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,366.56,3330.42,427.71,2659.43,25.23,4084.0,34430.0,4343.0,28246.0,21.89,raw_files/DetailedReportofNB__17_.xls,2022-03-01,False
March,2022,16.0,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Total,2190.75,15035.52,2157.04,13032.11,15.37,88868.0,653547.0,95464.0,664396.0,-1.63,raw_files/DetailedReportofNB__17_.xls,2022-03-01,False
March,2022,17.0,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.02,0.49,0.04,0.49,-1.43,1.0,1.0,0.0,3.0,-66.67,raw_files/DetailedReportofNB__17_.xls,2022-03-01,False
March,2022,17.0,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Group Single Premium,109.94,1211.41,54.3,1006.03,20.41,41.0,289.0,22.0,198.0,45.96,raw_files/DetailedReportofNB__17_.xls,2022-03-01,False
March,2022,17.0,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__17_.xls,2022-03-01,False
March,2022,17.0,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,214.17,1335.78,173.16,890.74,49.96,37261.0,263318.0,28816.0,196218.0,34.2,raw_files/DetailedReportofNB__17_.xls,2022-03-01,False
March,2022,17.0,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,8.36,92.96,4.22,33.26,179.51,190.0,2153.0,149.0,1346.0,59.96,raw_files/DetailedReportofNB__17_.xls,2022-03-01,False
March,2022,17.0,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Total,332.49,2640.63,231.71,1930.52,36.78,37493.0,265761.0,28987.0,197765.0,34.38,raw_files/DetailedReportofNB__17_.xls,2022-03-01,False
March,2022,18.0,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,22.14,273.46,61.96,168.28,62.5,8.0,50.0,12.0,40.0,25.0,raw_files/DetailedReportofNB__17_.xls,2022-03-01,False
March,2022,18.0,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Group Single Premium,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__17_.xls,2022-03-01,False
March,2022,18.0,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,1.42,25.78,0.27,10.18,153.27,7.0,67.0,8.0,60.0,11.67,raw_files/DetailedReportofNB__17_.xls,2022-03-01,False
March,2022,18.0,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,134.76,939.24,148.07,896.85,4.73,18262.0,154350.0,24762.0,188839.0,-18.26,raw_files/DetailedReportofNB__17_.xls,2022-03-01,False
March,2022,18.0,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,3.85,43.84,12.81,59.69,-26.55,147.0,1413.0,206.0,1585.0,-10.85,raw_files/DetailedReportofNB__17_.xls,2022-03-01,False
March,2022,18.0,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Total,162.17,1282.32,223.11,1135.0,12.98,18424.0,155880.0,24988.0,190524.0,-18.18,raw_files/DetailedReportofNB__17_.xls,2022-03-01,False
March,2022,27.0,INDUSTRY TOTAL,Total,59608.83,314262.42,43416.69,278277.98,12.93,6035985.0,29155178.0,5766383.0,28167513.0,3.51,raw_files/DetailedReportofNB__17_.xls,2022-03-01,True
March,2022,19.0,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,1.52,5.25,0.07,0.6,771.85,0.0,14.0,4.0,20.0,-30.0,raw_files/DetailedReportofNB__17_.xls,2022-03-01,False
March,2022,19.0,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,242.71,1633.46,214.14,1026.88,59.07,7.0,89.0,41.0,222.0,-59.91,raw_files/DetailedReportofNB__17_.xls,2022-03-01,False
